,date,platform,post_type,likes,shares,comments,views,engagment,quarter
1695,2023-05-10,Facebook,video,1012.0,716.0,397.0,9145.0,2125.0,2
1696,2023-01-29,Instagram,image,588.0,507.0,436.0,4252.0,1531.0,1
1697,2023-09-23,Facebook,image,1146.0,175.0,220.0,8399.0,1541.0,3
1698,2023-08-18,Facebook,image,437.0,439.0,277.0,9563.0,1153.0,3
1699,2023-10-13,Twitter,text,2136.0,378.0,435.0,4415.0,2949.0,4
1700,2023-04-18,Instagram,text,461.0,500.0,414.0,5582.0,1375.0,2
1701,2023-03-21,Instagram,image,1742.0,275.0,348.0,7532.0,2365.0,1
1702,2023-02-13,Facebook,image,2098.0,739.0,277.0,8474.0,3114.0,1
1703,2023-09-04,Twitter,text,542.0,192.0,499.0,8471.0,1233.0,3
1704,2023-06-15,Twitter,text,2056.0,110.0,357.0,8059.0,2523.0,2
1705,2022-11-14,Facebook,text,2105.0,899.0,290.0,6528.0,3294.0,4
1706,2023-09-26,Twitter,image,1177.0,383.0,130.0,4470.0,1690.0,3
1707,2023-09-17,Facebook,video,814.0,125.0,388.0,6239.0,1327.0,3
1708,2023-09-01,Twitter,image,1381.0,581.0,410.0,9339.0,2372.0,3
1709,2023-05-26,Instagram,video,565.0,452.0,388.0,9033.0,1405.0,2
1710,2022-11-06,Facebook,video,1322.0,646.0,204.0,9782.0,2172.0,4
1711,2023-01-28,Twitter,text,1612.0,269.0,115.0,5248.0,1996.0,1
1712,2023-04-26,Twitter,image,1351.0,638.0,233.0,8382.0,2222.0,2
1713,2023-03-31,Twitter,video,1312.0,873.0,412.0,7282.0,2597.0,1
1714,2023-09-18,Instagram,image,1626.0,871.0,225.0,8820.0,2722.0,3
1715,2023-04-03,Twitter,text,1683.0,403.0,178.0,9714.0,2264.0,2
1716,2023-01-10,Instagram,image,1961.0,514.0,170.0,5459.0,2645.0,1
1717,2023-07-22,Instagram,text,1526.0,788.0,388.0,7525.0,2702.0,3
1718,2022-11-16,Facebook,text,1996.0,795.0,142.0,7884.0,2933.0,4
1719,2023-01-31,Facebook,video,747.0,595.0,140.0,6843.0,1482.0,1
1720,2023-06-02,Twitter,text,1869.0,267.0,329.0,5248.0,2465.0,2
1721,2023-01-03,Facebook,video,891.0,280.0,163.0,6966.834673366834,1334.0,1
1722,2023-04-15,Twitter,video,1715.0,426.0,211.0,9412.0,2352.0,2
1723,2023-01-08,Facebook,video,1505.0,360.0,384.0,9624.0,2249.0,1
1724,2023-07-10,Facebook,image,997.0,832.0,280.0,7226.0,2109.0,3
1725,2023-06-23,Facebook,video,511.0,421.0,386.0,8620.0,1318.0,2
1726,2023-10-04,Instagram,video,1110.0,159.0,269.0,8156.0,1538.0,4
1727,2023-10-08,Twitter,image,1490.0,175.0,363.0,7006.0,2028.0,4
1728,2023-06-02,Facebook,video,2173.0,395.0,412.0,6407.0,2980.0,2
1729,2023-04-01,Facebook,video,817.0,676.0,143.0,4845.0,1636.0,2
1730,2022-10-28,Twitter,video,915.0,387.0,485.0,7739.0,1787.0,4
1731,2023-09-20,Facebook,video,1445.0,129.0,170.0,8095.0,1744.0,3
1732,2023-04-17,Instagram,text,2037.0,454.0,202.0,8749.0,2693.0,2
1733,2023-03-27,Twitter,video,1998.0,808.0,487.0,9758.0,3293.0,1
1734,2022-12-20,Instagram,video,1418.0,678.0,309.0,4145.0,2405.0,4
1735,2023-03-15,Twitter,video,776.0,696.0,498.0,8442.0,1970.0,1
1736,2023-07-12,Facebook,video,894.0,240.0,213.0,8424.0,1347.0,3
1737,2023-04-27,Twitter,text,1557.0,425.0,114.0,4263.0,2096.0,2
1738,2023-09-11,Instagram,text,887.0,715.0,125.0,8776.0,1727.0,3
1739,2022-10-30,Instagram,video,1968.0,540.0,444.0,5172.0,2952.0,4
1740,2023-07-07,Twitter,video,1063.0,471.0,462.0,5551.0,1996.0,3
1741,2023-07-23,Twitter,image,881.0,250.0,300.0,5529.0,1431.0,3
1742,2023-04-26,Instagram,text,1592.0,146.0,490.0,4950.0,2228.0,2
1743,2022-10-17,Instagram,video,1307.0,328.0,415.0,9355.0,2050.0,4
1744,2023-03-07,Facebook,image,1361.0,547.0,478.0,4917.0,2386.0,1
1745,2023-08-08,Twitter,video,1028.0,636.0,500.0,4046.0,2164.0,3
1746,2023-04-20,Instagram,image,1740.0,850.0,416.0,7633.0,3006.0,2
1747,2023-07-12,Twitter,text,1071.0,357.0,256.0,5541.0,1684.0,3
1748,2023-09-21,Instagram,video,851.0,262.0,126.0,4578.0,1239.0,3
1749,2022-12-22,Instagram,image,2169.0,107.0,480.0,6470.0,2756.0,4
1750,2023-07-17,Twitter,video,1344.0,455.0,277.0,4830.0,2076.0,3
1751,2023-01-23,Facebook,text,2041.0,504.0,480.0,7333.0,3025.0,1
1752,2023-04-06,Twitter,text,2123.0,738.0,172.0,4634.0,3033.0,2
1753,2023-10-01,Instagram,image,1044.0,468.0,117.0,9346.0,1629.0,4
1754,2023-01-18,Twitter,text,857.0,191.0,254.0,8912.0,1302.0,1
1755,2023-08-15,Instagram,text,1439.0,194.0,191.0,7362.0,1824.0,3
1756,2023-06-08,Instagram,video,1442.0,411.0,405.0,5725.0,2258.0,2
1757,2022-11-21,Twitter,text,1814.0,754.0,185.0,4043.0,2753.0,4
1758,2023-03-03,Instagram,image,1189.0,273.0,451.0,6330.0,1913.0,1
1759,2023-09-11,Facebook,image,1910.0,678.0,173.0,5775.0,2761.0,3
1760,2022-11-16,Facebook,text,974.0,367.0,253.0,4112.0,1594.0,4
1761,2022-10-25,NonExistingPlatform,video,1876.0,883.0,249.0,5583.0,3008.0,4
1762,2023-03-02,Facebook,image,694.0,561.0,292.0,5978.0,1547.0,1
1763,2022-10-18,Facebook,video,970.0,297.0,429.0,4430.0,1696.0,4
1764,2023-06-22,Facebook,video,2142.0,110.0,110.0,4779.0,2362.0,2
1765,2023-10-06,Instagram,image,2045.0,682.0,194.0,5364.0,2921.0,4
1766,2022-11-21,Instagram,text,630.0,532.0,305.84789156626505,8841.0,1467.847891566265,4
1767,2023-04-12,Twitter,video,1596.0,734.0,263.0,4299.0,2593.0,2
1768,2022-11-15,Instagram,text,1549.0,809.0,457.0,5942.0,2815.0,4
1769,2023-02-28,Facebook,text,657.0,146.0,416.0,8187.0,1219.0,1
1770,2023-06-16,Instagram,image,1592.0,111.0,224.0,4059.0,1927.0,2
1771,2022-12-07,Twitter,video,1160.0,241.0,402.0,5805.0,1803.0,4
1772,2023-02-22,Instagram,image,452.0,556.0,153.0,6612.0,1161.0,1
1773,2023-02-28,Facebook,video,1532.0,362.0,233.0,5732.0,2127.0,1
1774,2023-04-28,Instagram,image,2139.0,575.0,468.0,8827.0,3182.0,2
1775,2023-08-16,Facebook,video,1811.0,697.0,198.0,8791.0,2706.0,3
1776,2023-06-14,Twitter,video,947.0,239.0,196.0,4799.0,1382.0,2
1777,2023-01-19,Instagram,image,1615.0,269.0,415.0,4951.0,2299.0,1
1778,2023-06-04,Twitter,image,442.0,787.0,366.0,8137.0,1595.0,2
1779,2023-06-20,Instagram,image,558.0,478.0,457.0,7422.0,1493.0,2
1780,2023-08-01,Twitter,text,2018.0,355.0,435.0,8740.0,2808.0,3
1781,2023-07-05,Instagram,image,1016.0,566.0,477.0,4140.0,2059.0,3
1782,2023-03-13,Facebook,image,495.0,141.0,494.0,4503.0,1130.0,1
1783,2023-09-14,Twitter,video,1248.0,243.0,363.0,5748.0,1854.0,3
1784,2022-11-02,Twitter,image,1136.0,228.0,227.0,8137.0,1591.0,4
1785,2023-06-26,Instagram,image,1916.0,639.0,419.0,6966.834673366834,2974.0,2
1786,2023-08-28,Twitter,video,1567.0,488.0,346.0,9240.0,2401.0,3
1787,2023-05-20,Twitter,text,1820.0,843.0,238.0,5475.0,2901.0,2
1788,2023-06-04,Twitter,image,1089.0,535.0,140.0,5699.0,1764.0,2
1789,2023-02-23,Twitter,text,685.0,335.0,148.0,9007.0,1168.0,1
1790,2023-04-09,Twitter,image,825.0,185.0,458.0,9353.0,1468.0,2
1791,2023-06-02,Facebook,text,911.0,545.0,134.0,7385.0,1590.0,2
1792,2022-11-01,Instagram,image,995.0,663.0,500.0,7034.0,2158.0,4
1793,2022-10-16,Instagram,text,1639.0,872.0,337.0,8755.0,2848.0,4
1794,2023-01-17,Instagram,video,1012.0,405.0,306.0,8323.0,1723.0,1
1795,2023-04-04,Twitter,image,1396.0,743.0,282.0,4272.0,2421.0,2
1796,2023-03-07,Instagram,image,1762.0,253.0,499.0,7892.0,2514.0,1
1797,2023-06-07,Instagram,text,568.0,359.0,308.0,5952.0,1235.0,2
1798,2022-10-25,Instagram,text,565.0,670.0,199.0,5681.0,1434.0,4
1799,2022-11-23,Twitter,text,1284.0,733.0,244.0,7352.0,2261.0,4
1800,2023-06-05,Instagram,image,598.0,698.0,156.0,7574.0,1452.0,2
1801,2023-08-31,Twitter,text,1420.0,217.0,424.0,4536.0,2061.0,3
1802,2023-07-12,Facebook,image,614.0,107.0,480.0,7241.0,1201.0,3
1803,2023-05-21,Twitter,video,1218.0,781.0,370.0,9701.0,2369.0,2
1804,2022-12-23,Twitter,text,1343.0,305.0,266.0,9184.0,1914.0,4
1805,2023-10-06,Instagram,text,1555.0,363.0,472.0,4538.0,2390.0,4
1806,2023-08-27,Facebook,image,663.0,189.0,220.0,9521.0,1072.0,3
1807,2023-09-04,Instagram,video,490.0,153.0,287.0,7421.0,930.0,3
1808,2023-04-29,Facebook,image,1982.0,664.0,223.0,9128.0,2869.0,2
1809,2023-01-22,Facebook,text,2162.0,801.0,449.0,9510.0,3412.0,1
1810,2023-07-27,Instagram,text,1583.0,527.0,486.0,9075.0,2596.0,3
1811,2023-04-26,Instagram,text,1447.0,117.0,410.0,9945.0,1974.0,2
1812,2023-06-26,Instagram,image,721.0,233.0,459.0,7774.0,1413.0,2
1813,2023-08-28,Instagram,video,1961.0,443.0,263.0,5410.0,2667.0,3
1814,2022-10-29,Twitter,image,1660.0,470.0,374.0,6571.0,2504.0,4
1815,2022-11-03,Instagram,image,1394.0,635.0,431.0,9486.0,2460.0,4
1816,2023-04-14,Instagram,video,1513.0,774.0,193.0,5985.0,2480.0,2
1817,2023-03-08,Instagram,image,895.0,811.0,225.0,9655.0,1931.0,1
1818,2023-05-06,Instagram,video,878.0,290.0,389.0,7559.0,1557.0,2
1819,2023-04-13,Twitter,image,1925.0,286.0,213.0,9741.0,2424.0,2
1820,2023-10-01,Instagram,image,617.0,376.0,296.0,5552.0,1289.0,4
1821,2022-11-13,Twitter,video,423.0,458.0,230.0,6681.0,1111.0,4
1822,2023-03-03,Twitter,text,1757.0,789.0,428.0,4390.0,2974.0,1
1823,2023-05-25,Instagram,video,1129.0,473.0,429.0,6635.0,2031.0,2
1824,2022-11-12,Twitter,video,1746.0,450.0,273.0,6583.0,2469.0,4
1825,2023-06-01,Twitter,video,980.0,770.0,334.0,4875.0,2084.0,2
1826,2023-05-20,Twitter,image,1609.0,147.0,416.0,7937.0,2172.0,2
1827,2023-07-12,Facebook,image,1668.0,526.0,461.0,4667.0,2655.0,3
1828,2023-05-15,Instagram,video,1095.0,194.0,151.0,8105.0,1440.0,2
1829,2022-12-10,Instagram,text,746.0,157.0,193.0,4752.0,1096.0,4
1830,2022-12-06,Instagram,text,2098.0,318.0,431.0,8962.0,2847.0,4
1831,2023-06-17,Twitter,video,1495.0,240.0,300.0,9297.0,2035.0,2
1832,2023-09-24,Twitter,text,663.0,144.0,175.0,7544.0,982.0,3
1833,2023-01-09,Twitter,video,1196.0,267.0,439.0,8444.0,1902.0,1
1834,2023-01-21,Facebook,image,1289.7951807228915,110.0,483.0,4038.0,1882.7951807228915,1
1835,2022-12-22,Twitter,video,2087.0,282.0,338.0,5998.0,2707.0,4
1836,2023-07-29,Facebook,text,1926.0,838.0,260.0,7893.0,3024.0,3
1837,2023-03-02,Instagram,image,1180.0,354.0,456.0,5396.0,1990.0,1
1838,2023-02-08,Instagram,video,1893.0,492.0,339.0,9174.0,2724.0,1
1839,2023-08-22,Twitter,image,1276.0,664.0,381.0,5408.0,2321.0,3
1840,2023-01-07,Twitter,video,1037.0,144.0,332.0,9137.0,1513.0,1
1841,2023-10-01,Facebook,text,893.0,254.0,379.0,4730.0,1526.0,4
1842,2022-11-30,Facebook,image,1175.0,611.0,183.0,5616.0,1969.0,4
1843,2023-02-16,Twitter,video,1722.0,278.0,227.0,6847.0,2227.0,1
1844,2023-07-21,Facebook,image,1343.0,183.0,263.0,5885.0,1789.0,3
1845,2022-12-16,Twitter,text,1893.0,823.0,152.0,9659.0,2868.0,4
1846,2022-10-22,Twitter,image,1456.0,781.0,484.0,9195.0,2721.0,4
1847,2023-02-05,Facebook,image,1930.0,429.0,458.0,9362.0,2817.0,1
1848,2023-01-11,Twitter,image,2041.0,197.0,364.0,4077.0,2602.0,1
1849,2023-04-07,Twitter,video,648.0,278.0,431.0,4558.0,1357.0,2
1850,2023-02-24,Instagram,video,1112.0,720.0,321.0,8797.0,2153.0,1
1851,2023-10-09,Instagram,image,1015.0,491.0,201.0,7524.0,1707.0,4
1852,2023-07-18,Twitter,image,996.0,587.0,151.0,5023.0,1734.0,3
1853,2023-07-01,Facebook,video,1911.0,145.0,239.0,7107.0,2295.0,3
1854,2023-04-06,Facebook,image,1640.0,116.0,497.0,4427.0,2253.0,2
1855,2022-10-15,Twitter,text,1608.0,742.0,140.0,8036.0,2490.0,4
1856,2023-05-25,Facebook,text,999.0,137.0,236.0,4954.0,1372.0,2
1857,2023-08-17,Facebook,text,1272.0,253.0,410.0,8866.0,1935.0,3
1858,2023-03-20,Twitter,video,1166.0,604.0,231.0,8569.0,2001.0,1
1859,2023-09-19,Instagram,video,2051.0,352.0,351.0,8223.0,2754.0,3
1860,2023-05-21,Instagram,text,1185.0,793.0,259.0,8437.0,2237.0,2
1861,2023-03-14,Twitter,video,1084.0,212.0,425.0,4214.0,1721.0,1
1862,2023-05-14,Facebook,text,1503.0,703.0,159.0,4275.0,2365.0,2
1863,2023-01-07,Facebook,video,1908.0,641.0,212.0,9314.0,2761.0,1
1864,2022-12-28,Facebook,text,1183.0,666.0,358.0,6198.0,2207.0,4
1865,2023-02-23,Twitter,image,1164.0,466.0,139.0,7318.0,1769.0,1
1866,2022-10-28,Facebook,image,753.0,618.0,227.0,8010.0,1598.0,4
1867,2023-06-23,Facebook,video,1807.0,396.0,259.0,7349.0,2462.0,2
1868,2023-01-17,Facebook,video,2153.0,649.0,447.0,6425.0,3249.0,1
1869,2022-10-14,Facebook,image,1839.0,530.0,293.0,9667.0,2662.0,4
1870,2023-04-23,Instagram,image,1980.0,323.0,217.0,5760.0,2520.0,2
1871,2023-09-27,Twitter,image,1664.0,282.0,476.0,8693.0,2422.0,3
1872,2023-10-03,Facebook,text,583.0,364.0,268.0,5361.0,1215.0,4
1873,2023-02-10,Twitter,video,975.0,460.0,327.0,8181.0,1762.0,1
1874,2022-10-21,Twitter,video,596.0,538.0,303.0,6550.0,1437.0,4
1875,2023-05-17,Twitter,image,1342.0,892.0,317.0,8001.0,2551.0,2
1876,2023-05-30,Instagram,image,1856.0,513.0,293.0,8131.0,2662.0,2
1877,2023-09-10,Instagram,image,910.0,486.0,406.0,5731.0,1802.0,3
1878,2022-10-26,Instagram,video,2130.0,765.0,181.0,9787.0,3076.0,4
1879,2023-10-03,Twitter,image,1815.0,574.0,176.0,6845.0,2565.0,4
1880,2023-05-12,Instagram,image,1509.0,820.0,498.0,5407.0,2827.0,2
1881,2023-02-27,Twitter,text,526.0,177.0,167.0,8247.0,870.0,1
1882,2022-10-15,Twitter,video,481.0,488.0,146.0,4531.0,1115.0,4
1883,2023-03-12,Twitter,video,1042.0,541.0,171.0,5164.0,1754.0,1
1884,2023-06-02,Instagram,video,1551.0,437.0,386.0,5891.0,2374.0,2
1885,2023-07-30,Twitter,text,1510.0,180.0,382.0,4167.0,2072.0,3
1886,2023-05-20,Facebook,image,1941.0,581.0,422.0,8966.0,2944.0,2
1887,2023-01-13,Facebook,video,1327.0,623.0,286.0,8154.0,2236.0,1
1888,2022-11-22,Instagram,image,1888.0,464.0,105.0,4552.0,2457.0,4
1889,2022-10-19,Instagram,text,1096.0,662.0,454.0,9274.0,2212.0,4
1890,2023-03-02,Instagram,image,1708.0,699.0,281.0,9631.0,2688.0,1
1891,2023-02-14,Instagram,image,1334.0,451.0,152.0,5642.0,1937.0,1
1892,2022-10-31,Twitter,image,950.0,880.0,463.0,6306.0,2293.0,4
1893,2022-10-31,Twitter,video,1996.0,523.0,279.0,7796.0,2798.0,4
1894,2023-01-03,Twitter,image,2114.0,225.0,474.0,4883.0,2813.0,1
1895,2022-10-21,Twitter,video,623.0,415.0,149.0,9094.0,1187.0,4
1896,2023-05-09,Instagram,image,1267.0,833.0,174.0,4979.0,2274.0,2
1897,2023-10-01,Instagram,text,613.0,596.0,176.0,7990.0,1385.0,4
1898,2023-02-07,Facebook,image,2161.0,234.0,283.0,9270.0,2678.0,1
1899,2023-04-28,Facebook,text,1571.0,342.0,418.0,8581.0,2331.0,2
1900,2023-07-27,Twitter,text,2036.0,449.0,305.84789156626505,9232.0,2790.847891566265,3
1901,2023-04-14,Instagram,video,1947.0,269.0,128.0,5584.0,2344.0,2
1902,2023-10-10,Twitter,text,1267.0,327.0,217.0,9025.0,1811.0,4
1903,2023-09-29,Instagram,text,590.0,362.0,245.0,4356.0,1197.0,3
1904,2023-04-29,Facebook,video,1468.0,361.0,290.0,8599.0,2119.0,2
1905,2023-09-06,NonExistingPlatform,image,1277.0,535.0,195.0,5215.0,2007.0,3
1906,2022-12-02,Instagram,image,1336.0,696.0,332.0,4127.0,2364.0,4
1907,2023-09-10,Instagram,text,1484.0,512.0,129.0,4823.0,2125.0,3
1908,2022-10-28,Facebook,text,2078.0,825.0,452.0,4369.0,3355.0,4
1909,2023-03-10,Twitter,text,1334.0,110.0,226.0,4228.0,1670.0,1
1910,2023-01-24,Twitter,video,1307.0,300.0,206.0,8704.0,1813.0,1
1911,2022-11-25,Instagram,text,2052.0,401.0,151.0,4692.0,2604.0,4
1912,2023-07-09,Facebook,image,867.0,447.0,185.0,5650.0,1499.0,3
1913,2023-06-01,Twitter,image,787.0,308.0,301.0,4000.0,1396.0,2
1914,2023-03-21,Instagram,text,1952.0,685.0,358.0,6335.0,2995.0,1
1915,2023-07-14,Twitter,text,406.0,332.0,496.0,7775.0,1234.0,3
1916,2023-02-17,Instagram,video,1594.0,135.0,271.0,6669.0,2000.0,1
1917,2022-12-05,Twitter,text,792.0,745.0,432.0,6347.0,1969.0,4
1918,2023-04-16,Twitter,video,2105.0,636.0,303.0,4433.0,3044.0,2
1919,2023-05-02,Twitter,text,2008.0,556.0,385.0,4633.0,2949.0,2
1920,2023-01-27,Facebook,image,419.0,137.0,182.0,7037.0,738.0,1
1921,2023-04-08,Instagram,image,430.0,235.0,404.0,4836.0,1069.0,2
1922,2022-12-15,Facebook,text,2140.0,360.0,317.0,5779.0,2817.0,4
1923,2023-03-15,Facebook,text,751.0,757.0,168.0,7896.0,1676.0,1
1924,2023-01-27,Instagram,text,1161.0,514.0,471.0,8824.0,2146.0,1
1925,2023-05-26,Instagram,text,1960.0,412.0,111.0,9313.0,2483.0,2
1926,2023-05-20,Facebook,image,422.0,240.0,272.0,5526.0,934.0,2
1927,2023-08-12,Instagram,video,1639.0,497.0,375.0,9228.0,2511.0,3
1928,2023-10-04,Twitter,image,697.0,204.0,332.0,5716.0,1233.0,4
1929,2023-05-29,Facebook,video,1633.0,290.0,336.0,4528.0,2259.0,2
1930,2023-06-30,Instagram,image,1297.0,172.0,144.0,4655.0,1613.0,2
1931,2023-04-17,Twitter,video,971.0,520.0,342.0,4164.0,1833.0,2
1932,2022-12-26,Facebook,image,598.0,590.0,373.0,4892.0,1561.0,4
1933,2023-05-21,Facebook,image,1701.0,877.0,239.0,6982.0,2817.0,2
1934,2023-08-30,Instagram,text,1971.0,845.0,302.0,4022.0,3118.0,3
1935,2023-08-16,Instagram,text,883.0,892.0,194.0,4118.0,1969.0,3
1936,2023-05-09,Facebook,text,2078.0,661.0,321.0,7994.0,3060.0,2
1937,2023-02-10,Twitter,image,1121.0,332.0,407.0,6550.0,1860.0,1
1938,2023-02-22,Facebook,video,1081.0,174.0,116.0,6393.0,1371.0,1
1939,2023-08-05,Twitter,video,1809.0,111.0,276.0,5909.0,2196.0,3
1940,2023-06-26,Twitter,video,1517.0,801.0,361.0,5738.0,2679.0,2
1941,2023-05-07,Instagram,image,696.0,497.2866465863454,485.0,9562.0,1678.2866465863453,2
1942,2022-11-30,Instagram,text,1268.0,295.0,380.0,7415.0,1943.0,4
1943,2022-10-22,Twitter,image,1103.0,444.0,267.0,9756.0,1814.0,4
1944,2023-10-02,Facebook,image,778.0,496.0,148.0,4003.0,1422.0,4
1945,2023-04-12,Instagram,image,1023.0,637.0,427.0,8054.0,2087.0,2
1946,2023-04-09,Facebook,video,573.0,222.0,451.0,5364.0,1246.0,2
1947,2023-06-01,Facebook,text,1647.0,714.0,161.0,4295.0,2522.0,2
1948,2023-01-15,Instagram,text,1090.0,584.0,176.0,8994.0,1850.0,1
1949,2023-03-24,Instagram,image,1497.0,176.0,113.0,4928.0,1786.0,1
1950,2023-06-06,Twitter,video,595.0,581.0,301.0,9415.0,1477.0,2
1951,2023-06-07,Facebook,image,2193.0,343.0,276.0,5693.0,2812.0,2
1952,2022-10-22,Instagram,video,1559.0,898.0,139.0,9531.0,2596.0,4
1953,2023-02-22,Facebook,text,717.0,632.0,405.0,6672.0,1754.0,1
1954,2023-09-10,Twitter,image,1613.0,747.0,185.0,5418.0,2545.0,3
1955,2023-09-15,Instagram,image,456.0,806.0,303.0,8390.0,1565.0,3
1956,2023-02-27,Instagram,video,1031.0,768.0,353.0,8224.0,2152.0,1
1957,2023-05-24,Twitter,video,1432.0,532.0,414.0,4667.0,2378.0,2
1958,2023-05-18,Instagram,text,1951.0,632.0,426.0,4712.0,3009.0,2
1959,2022-12-30,Twitter,text,1165.0,194.0,178.0,4193.0,1537.0,4
1960,2023-06-13,Instagram,video,1365.0,277.0,121.0,6811.0,1763.0,2
1961,2023-01-03,Facebook,image,879.0,713.0,357.0,7867.0,1949.0,1
1962,2023-04-17,Twitter,video,1021.0,835.0,163.0,5690.0,2019.0,2
1963,2022-12-02,Instagram,video,1855.0,578.0,334.0,5541.0,2767.0,4
1964,2023-09-06,Twitter,text,1881.0,281.0,386.0,7431.0,2548.0,3
1965,2022-11-28,Twitter,image,1937.0,758.0,424.0,8152.0,3119.0,4
1966,2022-12-14,Instagram,text,1207.0,149.0,210.0,9307.0,1566.0,4
1967,2022-11-28,Twitter,text,1162.0,342.0,280.0,7446.0,1784.0,4
1968,2023-01-19,Instagram,video,824.0,346.0,448.0,9806.0,1618.0,1
1969,2023-05-24,Facebook,video,1291.0,185.0,461.0,4771.0,1937.0,2
1970,2023-03-26,Instagram,text,1761.0,888.0,415.0,8090.0,3064.0,1
1971,2023-08-30,Twitter,image,814.0,748.0,253.0,6518.0,1815.0,3
1972,2023-05-03,Instagram,video,1907.0,649.0,114.0,9246.0,2670.0,2
1973,2022-12-28,Facebook,image,1221.0,120.0,305.0,5031.0,1646.0,4
1974,2023-02-10,Twitter,text,1233.0,867.0,486.0,7925.0,2586.0,1
1975,2022-11-21,Instagram,image,898.0,792.0,104.0,9764.0,1794.0,4
1976,2023-09-13,Twitter,text,1560.0,823.0,390.0,8446.0,2773.0,3
1977,2023-07-06,Instagram,text,1184.0,254.0,196.0,6094.0,1634.0,3
1978,2023-02-25,Instagram,image,1738.0,561.0,181.0,4213.0,2480.0,1
1979,2023-09-01,Twitter,video,1555.0,643.0,239.0,4360.0,2437.0,3
1980,2023-10-04,Facebook,video,2166.0,790.0,352.0,6966.834673366834,3308.0,4
1981,2023-09-15,Twitter,image,1052.0,318.0,411.0,9196.0,1781.0,3
1982,2022-12-31,Twitter,text,764.0,289.0,346.0,6923.0,1399.0,4
1983,2023-03-18,Twitter,image,1962.0,289.0,326.0,7530.0,2577.0,1
1984,2023-02-16,Twitter,video,721.0,276.0,175.0,5225.0,1172.0,1
1985,2023-04-01,Facebook,video,1491.0,514.0,133.0,9109.0,2138.0,2
1986,2023-02-25,Instagram,image,1869.0,341.0,456.0,8458.0,2666.0,1
1987,2023-07-10,Twitter,text,2159.0,356.0,206.0,6220.0,2721.0,3
1988,2022-12-23,Twitter,text,2100.0,290.0,422.0,4723.0,2812.0,4
1989,2023-01-23,Facebook,text,419.0,263.0,185.0,6742.0,867.0,1
1990,2023-08-08,Twitter,video,1939.0,578.0,121.0,8833.0,2638.0,3
1991,2023-09-05,Twitter,video,1967.0,200.0,324.0,7711.0,2491.0,3
1992,2023-08-09,Instagram,image,412.0,876.0,408.0,9547.0,1696.0,3
1993,2022-10-19,Twitter,video,1387.0,822.0,107.0,8228.0,2316.0,4
1994,2023-06-19,Facebook,image,1353.0,835.0,147.0,7420.0,2335.0,2
1995,2023-01-15,Facebook,video,2039.0,523.0,371.0,4780.0,2933.0,1
1996,2022-11-13,Twitter,image,1652.0,891.0,410.0,8741.0,2953.0,4
1997,2023-09-18,Twitter,video,528.0,207.0,341.0,6588.0,1076.0,3
1998,2023-04-23,Facebook,video,1288.0,893.0,328.0,8349.0,2509.0,2
1999,2023-08-13,Twitter,image,835.0,532.0,424.0,9236.0,1791.0,3
